Time,Blow_Consumed_kWh,Blow_Produced_kWh,Schutz_Consumed_kWh,Schutz_Produced_kWh
2023-02-24 12:00:00,261.6,5.707278144,330.9,2.261493216
2023-02-24 13:00:00,280.0,4.076913024,301.8,1.615465536
2023-02-24 14:00:00,298.8,2.7176086079999995,351.3,1.076844912
2023-02-24 15:00:00,281.6,3.352750848,228.3,1.3285182719999995
2023-02-24 16:00:00,264.8,0.0,185.4,0.0
2023-02-24 17:00:00,251.6,0.0,162.0,0.0
2023-02-24 18:00:00,234.0,0.0,134.7,0.0
2023-02-24 19:00:00,232.0,0.0,144.0,0.0
2023-02-24 20:00:00,230.0,0.0,140.7,0.0
2023-02-24 21:00:00,235.6,0.0,138.6,0.0
2023-02-24 22:00:00,235.6,0.0,133.8,0.0
2023-02-24 23:00:00,235.6,0.0,135.9,0.0
2023-02-25 00:00:00,217.2,0.0,139.8,0.0
2023-02-25 01:00:00,235.6,0.0,147.0,0.0
2023-02-25 02:00:00,228.4,0.0,145.2,0.0
2023-02-25 03:00:00,226.4,0.0,153.0,0.0
2023-02-25 04:00:00,233.6,0.0,155.1,0.0
2023-02-25 05:00:00,234.4,0.0,158.4,0.0
2023-02-25 06:00:00,226.4,0.0,160.8,0.0
2023-02-25 07:00:00,225.6,2.574576576,157.5,1.020168864
2023-02-25 08:00:00,233.6,24.152408928,153.3,9.570325392
2023-02-25 09:00:00,232.8,59.820396768,159.9,23.703667151999998
2023-02-25 10:00:00,232.8,72.459227232,162.9,28.711768848
2023-02-25 11:00:00,232.8,66.093801696,152.1,26.189486544
2023-02-25 12:00:00,234.0,38.660658048,150.3,15.319179072
2023-02-25 13:00:00,237.2,66.00978288,138.0,26.15619432
2023-02-25 14:00:00,237.2,37.315356768,150.3,14.786107151999998
2023-02-25 15:00:00,235.6,4.800074975999999,154.5,1.902016464
2023-02-25 16:00:00,235.6,0.0,157.5,0.0
2023-02-25 17:00:00,205.2,0.0,150.3,0.0
2023-02-25 18:00:00,202.8,0.0,150.0,0.0
2023-02-25 19:00:00,222.0,0.0,148.8,0.0
2023-02-25 20:00:00,214.0,0.0,150.3,0.0
2023-02-25 21:00:00,162.8,0.0,150.6,0.0
2023-02-25 22:00:00,200.0,0.0,158.4,0.0
2023-02-25 23:00:00,226.8,0.0,153.6,0.0
2023-02-26 00:00:00,226.0,0.0,156.6,0.0
2023-02-26 01:00:00,223.6,0.0,156.0,0.0
2023-02-26 02:00:00,227.2,0.0,153.3,0.0
2023-02-26 03:00:00,221.6,0.0,149.1,0.0
2023-02-26 04:00:00,228.0,0.0,141.0,0.0
2023-02-26 05:00:00,227.2,0.0,143.7,0.0
2023-02-26 06:00:00,216.8,0.0,145.8,0.0
2023-02-26 07:00:00,230.4,0.90520272,139.5,0.35868408
2023-02-26 08:00:00,228.8,5.255176896,141.3,2.0823493440000003
2023-02-26 09:00:00,225.2,22.742093088,118.8,9.011491631999998
2023-02-26 10:00:00,229.2,60.727599936,120.3,24.063143904
2023-02-26 11:00:00,228.8,64.766504448,142.5,25.663548672
2023-02-26 12:00:00,230.4,44.517969792,161.1,17.640122687999998
2023-02-26 13:00:00,211.2,27.061060320000003,161.7,10.72287048
2023-02-26 14:00:00,225.6,38.4336072,155.4,15.2292108
2023-02-26 15:00:00,208.8,32.380251552,157.8,12.830585328000002
2023-02-26 16:00:00,218.4,0.0,163.5,0.0
2023-02-26 17:00:00,228.4,0.0,184.2,0.0
2023-02-26 18:00:00,217.2,0.0,169.5,0.0
2023-02-26 19:00:00,228.8,0.0,157.8,0.0
2023-02-26 20:00:00,230.8,0.0,153.6,0.0
2023-02-26 21:00:00,229.6,0.0,166.2,0.0
2023-02-26 22:00:00,232.0,0.0,154.5,0.0
2023-02-26 23:00:00,247.6,0.0,243.6,0.0
2023-02-27 00:00:00,269.6,0.0,314.4,0.0
2023-02-27 01:00:00,304.0,0.0,316.8,0.0
2023-02-27 02:00:00,300.0,0.0,322.8,0.0
2023-02-27 03:00:00,285.6,0.0,353.4,0.0
2023-02-27 04:00:00,278.8,0.0,316.8,0.0
2023-02-27 05:00:00,218.4,0.0,193.8,0.0
2023-02-27 06:00:00,223.6,0.0,204.0,0.0
2023-02-27 07:00:00,189.2,1.992446208,220.2,0.7895013120000001
2023-02-27 08:00:00,162.8,25.399688256,228.3,10.064556384
2023-02-27 09:00:00,181.6,63.24916463999999,240.6,25.06230696
2023-02-27 10:00:00,221.2,80.84110435200002,237.9,32.033064528000004
2023-02-27 11:00:00,215.6,85.63317753599999,239.7,33.931910304
2023-02-27 12:00:00,220.8,62.241939072,246.9,24.663196608
2023-02-27 13:00:00,232.0,74.98679327999999,210.6,29.71330992
2023-02-27 14:00:00,252.4,58.286053152,212.7,23.095687728
2023-02-27 15:00:00,226.0,25.968815712,285.9,10.290071568
2023-02-27 16:00:00,230.4,0.0840188159999999,346.8,0.0332922239999999
2023-02-27 17:00:00,230.8,0.0,343.2,0.0
2023-02-27 18:00:00,236.4,0.0,357.6,0.0
2023-02-27 19:00:00,260.4,0.0,358.5,0.0
2023-02-27 20:00:00,230.4,0.0,362.4,0.0
2023-02-27 21:00:00,216.0,0.0,341.4,0.0
2023-02-27 22:00:00,202.4,0.0,353.1,0.0
2023-02-27 23:00:00,216.0,0.0,330.6,0.0
2023-02-28 00:00:00,212.8,0.0,344.1,0.0
2023-02-28 01:00:00,234.4,0.0,341.7,0.0
2023-02-28 02:00:00,236.8,0.0,243.0,0.0
2023-02-28 03:00:00,226.0,0.0,189.0,0.0
2023-02-28 04:00:00,213.6,0.0,212.1,0.0
2023-02-28 05:00:00,229.6,0.0,208.2,0.0
2023-02-28 06:00:00,228.0,0.0,204.3,0.0
2023-02-28 07:00:00,225.6,10.461342816,220.8,4.145278224
2023-02-28 08:00:00,234.0,45.951290784,236.4,18.208072176
2023-02-28 09:00:00,246.8,65.55368073599999,234.9,25.975465104
2023-02-28 10:00:00,232.8,61.47376703999999,226.5,24.35881056
2023-02-28 11:00:00,259.6,46.906504704,240.9,18.586573056
2023-02-28 12:00:00,278.4,40.212005472,218.4,15.933896207999997
2023-02-28 13:00:00,314.0,56.513656224,229.2,22.393380336
2023-02-28 14:00:00,286.4,47.154560256,232.5,18.684864384
2023-02-28 15:00:00,314.0,20.24953488,331.5,8.02382232
2023-02-28 16:00:00,287.2,0.0840188159999999,391.5,0.0332922239999999
2023-02-28 17:00:00,296.8,0.0,376.8,0.0
2023-02-28 18:00:00,290.4,0.0,366.3,0.0
2023-02-28 19:00:00,298.4,0.0,366.3,0.0
2023-02-28 20:00:00,301.2,0.0,366.6,0.0
2023-02-28 21:00:00,308.4,0.0,356.7,0.0
2023-02-28 22:00:00,300.4,0.0,362.1,0.0
2023-02-28 23:00:00,316.8,0.0,355.8,0.0
2023-03-01 00:00:00,317.2,0.0,355.8,0.0
2023-03-01 01:00:00,307.6,0.0,323.4,0.0
2023-03-01 02:00:00,306.0,0.0,336.6,0.0
2023-03-01 03:00:00,228.0,0.0,273.9,0.0
2023-03-01 04:00:00,239.2,0.0,276.3,0.0
2023-03-01 05:00:00,247.2,0.0,322.2,0.0
2023-03-01 06:00:00,230.0,0.0,232.2,0.0
2023-03-01 07:00:00,197.2,5.998343328,288.9,2.376826992
2023-03-01 08:00:00,223.6,30.458821248,388.5,12.069223871999998
2023-03-01 09:00:00,255.2,66.68493407999999,333.0,26.42372112
2023-03-01 10:00:00,248.4,83.18662963199998,320.1,32.962472448
2023-03-01 11:00:00,239.2,88.033715136,354.9,34.883116704
2023-03-01 12:00:00,242.0,78.175507392,381.9,30.976829088
2023-03-01 13:00:00,252.8,52.120672416,381.0,20.652672624
2023-03-01 14:00:00,280.8,42.50952,405.9,16.844279999999998
2023-03-01 15:00:00,274.0,29.175533855999998,393.6,11.560724783999998
2023-03-01 16:00:00,261.6,0.169037856,395.7,0.066980784
2023-03-01 17:00:00,275.2,0.0,392.4,0.0
2023-03-01 18:00:00,298.8,0.0,385.2,0.0
2023-03-01 19:00:00,283.2,0.0,382.5,0.0
2023-03-01 20:00:00,293.6,0.0,380.7,0.0
2023-03-01 21:00:00,289.6,0.0,380.7,0.0
2023-03-01 22:00:00,288.8,0.0,373.2,0.0
2023-03-01 23:00:00,280.4,0.0,374.4,0.0
2023-03-02 00:00:00,294.0,0.0,372.0,0.0
2023-03-02 01:00:00,282.4,0.0,351.6,0.0
2023-03-02 02:00:00,290.0,0.0,208.8,0.0
2023-03-02 03:00:00,289.6,0.0,205.2,0.0
2023-03-02 04:00:00,286.4,0.0,200.7,0.0
2023-03-02 05:00:00,283.2,0.0,198.9,0.0
2023-03-02 06:00:00,285.2,0.0,200.1,0.0
2023-03-02 07:00:00,285.2,24.02538048,233.7,9.51999072
2023-03-02 08:00:00,288.0,32.25222288,234.9,12.77985432
2023-03-02 09:00:00,291.2,65.80773763199998,243.0,26.076134448
2023-03-02 10:00:00,278.8,73.23940195199998,233.4,29.020910927999992
2023-03-02 11:00:00,296.4,64.39142044799999,228.9,25.514922672
2023-03-02 12:00:00,291.2,67.413097152,230.7,26.712253728
2023-03-02 13:00:00,303.6,9.973233503999998,237.9,3.951866256
2023-03-02 14:00:00,303.2,14.992357536000002,231.6,5.940680304
2023-03-02 15:00:00,306.4,11.870658431999995,321.9,4.703715647999999
2023-03-02 16:00:00,304.0,0.2720609279999999,381.6,0.1078033919999999
2023-03-02 17:00:00,284.8,0.0,373.5,0.0
2023-03-02 18:00:00,297.6,0.0,374.1,0.0
2023-03-02 19:00:00,292.4,0.0,372.0,0.0
2023-03-02 20:00:00,271.2,0.0,379.8,0.0
2023-03-02 21:00:00,297.2,0.0,367.5,0.0
2023-03-02 22:00:00,291.6,0.0,381.0,0.0
2023-03-02 23:00:00,296.4,0.0,365.4,0.0
2023-03-03 00:00:00,279.2,0.0,222.6,0.0
2023-03-03 01:00:00,282.8,0.0,212.4,0.0
2023-03-03 02:00:00,281.2,0.0,215.4,0.0
2023-03-03 03:00:00,281.2,0.0,210.6,0.0
2023-03-03 04:00:00,280.0,0.0,204.3,0.0
2023-03-03 05:00:00,283.2,0.0,211.8,0.0
2023-03-03 06:00:00,292.8,0.0,206.4,0.0
2023-03-03 07:00:00,290.4,3.544793856,218.7,1.404614784
2023-03-03 08:00:00,292.0,3.98589264,220.8,1.5793989599999998
2023-03-03 09:00:00,300.8,7.065582335999999,221.1,2.7997175039999997
2023-03-03 10:00:00,300.0,16.774756703999998,199.2,6.646951055999999
2023-03-03 11:00:00,287.6,52.91885116799999,174.3,20.968948752
2023-03-03 12:00:00,298.8,87.226534368,173.1,34.563273552
2023-03-03 13:00:00,307.2,77.90344646400001,166.2,30.869025696
2023-03-03 14:00:00,309.2,60.077454336,173.4,23.805525504
2023-03-03 15:00:00,309.2,12.905890272,170.4,5.113923408
2023-03-03 16:00:00,268.8,1.502336448,165.3,0.595296672
2023-03-03 17:00:00,258.8,0.0,155.1,0.0
2023-03-03 18:00:00,253.2,0.0,147.6,0.0
2023-03-03 19:00:00,244.0,0.0,152.7,0.0
2023-03-03 20:00:00,242.4,0.0,150.3,0.0
2023-03-03 21:00:00,242.8,0.0,157.5,0.0
2023-03-03 22:00:00,242.0,0.0,152.7,0.0
2023-03-03 23:00:00,243.6,0.0,149.1,0.0
2023-03-04 00:00:00,241.2,0.0,150.0,0.0
2023-03-04 01:00:00,241.2,0.0,119.4,0.0
2023-03-04 02:00:00,242.8,0.0,146.4,0.0
2023-03-04 03:00:00,243.2,0.0,146.7,0.0
2023-03-04 04:00:00,243.6,0.0,147.0,0.0
2023-03-04 05:00:00,240.4,0.0,147.3,0.0
2023-03-04 06:00:00,238.4,0.0,153.0,0.0
2023-03-04 07:00:00,238.8,26.913027168,153.9,10.664212752
2023-03-04 08:00:00,227.2,37.57141411199999,150.3,14.887569168000002
2023-03-04 09:00:00,238.0,73.839536352,153.3,29.258712528
2023-03-04 10:00:00,224.0,87.99470639999998,160.8,34.86765959999999
2023-03-04 11:00:00,232.4,93.9960504,155.7,37.2456756
2023-03-04 12:00:00,236.0,89.951144544,152.4,35.642892816
2023-03-04 13:00:00,235.6,78.23352038399999,137.1,30.999816576
2023-03-04 14:00:00,236.4,53.87306486400001,152.1,21.347053296
2023-03-04 15:00:00,239.6,10.108263744,155.4,4.005371616
2023-03-04 16:00:00,238.4,0.7251624,161.7,0.2873436
2023-03-04 17:00:00,226.8,0.0,155.4,0.0
2023-03-04 18:00:00,224.0,0.0,154.2,0.0
2023-03-04 19:00:00,225.2,0.0,155.1,0.0
2023-03-04 20:00:00,226.0,0.0,140.7,0.0
2023-03-04 21:00:00,226.8,0.0,153.6,0.0
2023-03-04 22:00:00,226.8,0.0,158.1,0.0
2023-03-04 23:00:00,226.4,0.0,164.7,0.0
2023-03-05 00:00:00,226.0,0.0,164.7,0.0
2023-03-05 01:00:00,210.8,0.0,157.8,0.0
2023-03-05 02:00:00,207.2,0.0,154.5,0.0
2023-03-05 03:00:00,204.4,0.0,154.2,0.0
2023-03-05 04:00:00,197.6,0.0,151.2,0.0
2023-03-05 05:00:00,204.4,0.0,153.9,0.0
2023-03-05 06:00:00,212.4,0.0,159.9,0.0
2023-03-05 07:00:00,215.2,28.420364736,144.9,11.261491104
2023-03-05 08:00:00,196.0,38.832696576,123.0,15.387348864
2023-03-05 09:00:00,212.8,74.66372092799999,130.5,29.585293392
2023-03-05 10:00:00,210.4,88.74887529600001,147.9,35.166496944
2023-03-05 11:00:00,222.0,94.73121503999998,161.1,37.53698256
2023-03-05 12:00:00,224.0,92.31567408,165.0,36.57983112
2023-03-05 13:00:00,223.2,81.702297216,159.9,32.374309824
2023-03-05 14:00:00,205.6,63.69826521600001,156.3,25.240261824
2023-03-05 15:00:00,222.0,39.065748768000006,162.3,15.479695152
2023-03-05 16:00:00,223.2,1.788400512,160.8,0.7086487680000001
2023-03-05 17:00:00,222.0,0.0,159.9,0.0
2023-03-05 18:00:00,222.8,0.0,157.2,0.0
2023-03-05 19:00:00,222.4,0.0,158.4,0.0
2023-03-05 20:00:00,220.4,0.0,153.3,0.0
2023-03-05 21:00:00,220.0,0.0,152.4,0.0
2023-03-05 22:00:00,219.2,0.0,154.2,0.0
2023-03-05 23:00:00,242.8,0.0,154.2,0.0
2023-03-06 00:00:00,277.6,0.0,162.6,0.0
2023-03-06 01:00:00,296.8,0.0,159.0,0.0
2023-03-06 02:00:00,311.6,0.0,154.5,0.0
2023-03-06 03:00:00,216.4,0.0,158.4,0.0
2023-03-06 04:00:00,170.8,0.0,193.2,0.0
2023-03-06 05:00:00,256.0,0.0,211.2,0.0
2023-03-06 06:00:00,191.2,0.0,219.3,0.0
2023-03-06 07:00:00,169.2,27.380131776,237.9,10.849301664
2023-03-06 08:00:00,215.2,48.14478201599999,258.3,19.077237024
2023-03-06 09:00:00,198.8,72.054136512,252.3,28.551252768
2023-03-06 10:00:00,236.4,86.05827273599998,252.0,34.100353104
2023-03-06 11:00:00,236.8,95.352354144,312.9,37.783107216
2023-03-06 12:00:00,234.4,92.95081632,395.1,36.83150448000001
2023-03-06 13:00:00,245.6,82.546486272,387.0,32.708817408
2023-03-06 14:00:00,250.8,56.70669945599999,394.8,22.469873184
2023-03-06 15:00:00,252.4,36.764233344,392.7,14.567726016
2023-03-06 16:00:00,231.2,1.94043456,387.9,0.76889184
2023-03-06 17:00:00,249.2,0.0,371.1,0.0
2023-03-06 18:00:00,256.4,0.0,360.0,0.0
2023-03-06 19:00:00,249.2,0.0,274.8,0.0
2023-03-06 20:00:00,277.2,0.0,203.4,0.0
2023-03-06 21:00:00,296.4,0.0,221.4,0.0
2023-03-06 22:00:00,301.6,0.0,222.0,0.0
2023-03-06 23:00:00,296.4,0.0,216.0,0.0
2023-03-07 00:00:00,295.6,0.0,208.2,0.0
2023-03-07 01:00:00,285.2,0.0,207.6,0.0
2023-03-07 02:00:00,285.2,0.0,212.4,0.0
2023-03-07 03:00:00,264.4,0.0,223.5,0.0
2023-03-07 04:00:00,255.2,0.0,213.9,0.0
2023-03-07 05:00:00,240.0,0.0,208.5,0.0
2023-03-07 06:00:00,236.0,0.0,207.6,0.0
2023-03-07 07:00:00,240.4,21.54082406399999,289.5,8.535492095999999
2023-03-07 08:00:00,255.6,51.130450656,390.9,20.260299984
2023-03-07 09:00:00,261.6,51.43251830399999,379.5,20.379993456
2023-03-07 10:00:00,275.2,80.991137952,390.3,32.09251492800001
2023-03-07 11:00:00,258.0,71.554024512,394.8,28.353084768
2023-03-07 12:00:00,295.2,87.62062262399999,396.6,34.719429936
2023-03-07 13:00:00,284.8,59.21526124800001,390.9,23.463883872000004
2023-03-07 14:00:00,272.4,28.490380416,392.1,11.289234624
2023-03-07 15:00:00,300.8,13.521028032,397.2,5.357670048
2023-03-07 16:00:00,292.8,0.8151825600000001,333.9,0.3230138399999999
2023-03-07 17:00:00,298.8,0.0,388.8,0.0
2023-03-07 18:00:00,291.2,0.0,369.0,0.0
2023-03-07 19:00:00,272.8,0.0,356.4,0.0
2023-03-07 20:00:00,218.4,0.0,364.2,0.0
2023-03-07 21:00:00,227.2,0.0,363.6,0.0
2023-03-07 22:00:00,217.2,0.0,295.5,0.0
2023-03-07 23:00:00,266.8,0.0,206.4,0.0
2023-03-08 00:00:00,278.0,0.0,201.6,0.0
2023-03-08 01:00:00,281.2,0.0,197.4,0.0
2023-03-08 02:00:00,290.0,0.0,193.8,0.0
2023-03-08 03:00:00,287.6,0.0,197.4,0.0
2023-03-08 04:00:00,283.2,0.0,196.8,0.0
2023-03-08 05:00:00,264.0,0.0,192.9,0.0
2023-03-08 06:00:00,222.0,0.0,202.2,0.0
2023-03-08 07:00:00,213.2,29.598628608,226.2,11.728374912
2023-03-08 08:00:00,208.4,53.563995648,342.0,21.224585471999998
2023-03-08 09:00:00,225.6,77.08226255999999,386.1,30.543633839999995
2023-03-08 10:00:00,239.2,88.50482063999998,387.9,35.06979095999999
2023-03-08 11:00:00,223.6,95.06629008,387.0,37.66975512
2023-03-08 12:00:00,234.8,95.625415296,400.8,37.891306944
2023-03-08 13:00:00,315.2,84.71397167999999,377.4,33.56767752
2023-03-08 14:00:00,350.8,45.26413689599999,376.8,17.935789343999996
2023-03-08 15:00:00,328.0,38.43460742399999,373.8,15.229607135999998
2023-03-08 16:00:00,290.4,4.348973952000001,386.4,1.7232689280000002
2023-03-08 17:00:00,336.4,0.0,356.4,0.0
2023-03-08 18:00:00,325.2,0.0,255.6,0.0
2023-03-08 19:00:00,293.2,0.0,295.5,0.0
2023-03-08 20:00:00,328.0,0.0,363.6,0.0
2023-03-08 21:00:00,332.8,0.0,366.6,0.0
2023-03-08 22:00:00,334.8,0.0,221.1,0.0
2023-03-08 23:00:00,328.0,0.0,210.3,0.0
2023-03-09 00:00:00,305.6,0.0,205.5,0.0
2023-03-09 01:00:00,334.0,0.0,199.2,0.0
2023-03-09 02:00:00,338.0,0.0,180.9,0.0
2023-03-09 03:00:00,278.8,0.0,201.6,0.0
2023-03-09 04:00:00,292.4,0.0,196.2,0.0
2023-03-09 05:00:00,306.4,0.0,176.1,0.0
2023-03-09 06:00:00,313.6,0.181040544,164.7,0.071736816
2023-03-09 07:00:00,309.2,22.348004832,205.5,8.855335248
2023-03-09 08:00:00,284.0,44.06686876799999,387.9,17.461375152000002
2023-03-09 09:00:00,303.2,72.13615488,408.9,28.583752319999995
2023-03-09 10:00:00,310.0,85.28209891199998,396.9,33.792796368
2023-03-09 11:00:00,282.8,86.59739347200001,407.7,34.313978208
2023-03-09 12:00:00,288.8,68.94844099199999,405.9,27.320629488
2023-03-09 13:00:00,334.0,72.12615264,400.5,28.579788959999995
2023-03-09 14:00:00,350.0,58.299056064000006,394.5,23.100840096
2023-03-09 15:00:00,316.4,38.461613472,391.2,15.240308208000002
2023-03-09 16:00:00,330.4,10.93244832,373.2,4.33195248
2023-03-09 17:00:00,337.2,0.0,380.7,0.0
2023-03-09 18:00:00,322.8,0.0,275.4,0.0
2023-03-09 19:00:00,304.8,0.0,356.7,0.0
2023-03-09 20:00:00,316.4,0.0,361.5,0.0
2023-03-09 21:00:00,329.2,0.0,354.9,0.0
2023-03-09 22:00:00,333.6,0.0,261.3,0.0
2023-03-09 23:00:00,336.8,0.0,209.4,0.0
2023-03-10 00:00:00,342.4,0.0,210.0,0.0
2023-03-10 01:00:00,347.2,0.0,212.7,0.0
2023-03-10 02:00:00,347.6,0.0,210.0,0.0
2023-03-10 03:00:00,243.6,0.0,301.2,0.0
2023-03-10 04:00:00,249.6,0.0,354.0,0.0
2023-03-10 05:00:00,273.2,0.0,358.8,0.0
2023-03-10 06:00:00,278.4,0.453101472,358.5,0.1795402079999999
2023-03-10 07:00:00,271.2,32.823350784,368.7,13.006162175999998
2023-03-10 08:00:00,268.4,50.050208736,342.0,19.832257104
2023-03-10 09:00:00,314.4,77.37132729600002,373.2,30.658174944
2023-03-10 10:00:00,336.8,90.41524847999996,361.5,35.82679272
2023-03-10 11:00:00,307.6,94.093072128,343.8,37.284120192
2023-03-10 12:00:00,330.8,96.0715152,340.5,38.0680728
2023-03-10 13:00:00,317.2,82.324436544,333.0,32.620830815999994
2023-03-10 14:00:00,320.8,61.696816992,332.1,24.447193488
2023-03-10 15:00:00,326.4,27.310116095999994,188.1,10.821558144
2023-03-10 16:00:00,248.4,1.72038528,162.3,0.6816979200000001
2023-03-10 17:00:00,222.8,0.0,156.3,0.0
2023-03-10 18:00:00,221.2,0.0,152.7,0.0
2023-03-10 19:00:00,221.2,0.0,150.9,0.0
2023-03-10 20:00:00,221.2,0.0,158.1,0.0
2023-03-10 21:00:00,187.2,0.0,151.5,0.0
2023-03-10 22:00:00,215.6,0.0,148.2,0.0
2023-03-10 23:00:00,216.4,0.0,150.3,0.0
2023-03-11 00:00:00,218.4,0.0,148.2,0.0
2023-03-11 01:00:00,187.2,0.0,158.1,0.0
2023-03-11 02:00:00,201.6,0.0,151.8,0.0
2023-03-11 03:00:00,226.4,0.0,144.3,0.0
2023-03-11 04:00:00,195.6,0.0,144.3,0.0
2023-03-11 05:00:00,227.2,0.0,145.2,0.0
2023-03-11 06:00:00,228.4,0.997223328,156.6,0.395146992
2023-03-11 07:00:00,227.2,32.663314944,123.9,12.942748416
2023-03-11 08:00:00,227.6,23.648296032,104.7,9.370572047999998
2023-03-11 09:00:00,227.6,77.764415328,105.3,30.813934992
2023-03-11 10:00:00,222.4,63.602243712,109.8,25.202213568
2023-03-11 11:00:00,226.4,52.15267958399999,109.2,20.665355376
2023-03-11 12:00:00,225.6,40.647102912,109.5,16.106302368
2023-03-11 13:00:00,226.0,8.425886976,127.8,3.3387344640000007
2023-03-11 14:00:00,220.4,9.675166752,141.9,3.833758128
2023-03-11 15:00:00,220.4,7.790744736000001,149.7,3.087061104000001
2023-03-11 16:00:00,215.6,6.278406047999999,149.1,2.487801072
2023-03-11 17:00:00,213.2,0.0,156.0,0.0
2023-03-11 18:00:00,197.6,0.0,161.1,0.0
2023-03-11 19:00:00,169.6,0.0,162.3,0.0
2023-03-11 20:00:00,152.0,0.0,153.0,0.0
2023-03-11 21:00:00,208.8,0.0,157.8,0.0
2023-03-11 22:00:00,225.6,0.0,149.7,0.0
2023-03-11 23:00:00,226.4,0.0,156.6,0.0
2023-03-12 00:00:00,221.6,0.0,154.8,0.0
2023-03-12 01:00:00,221.6,0.0,158.1,0.0
2023-03-12 02:00:00,198.0,0.0,149.7,0.0
2023-03-12 03:00:00,211.6,0.0,144.0,0.0
2023-03-12 04:00:00,224.8,0.0,140.1,0.0
2023-03-12 05:00:00,224.0,0.0,149.4,0.0
2023-03-12 06:00:00,211.6,0.997223328,145.5,0.395146992
2023-03-12 07:00:00,225.2,34.167651840000005,141.0,13.53883776
2023-03-12 08:00:00,226.8,55.763488224,140.4,22.096128336
2023-03-12 09:00:00,227.2,76.88721888,140.1,30.46634832
2023-03-12 10:00:00,226.0,77.85243504,148.5,30.84881256
2023-03-12 11:00:00,226.0,96.443598528,168.0,38.215509792
2023-03-12 12:00:00,226.0,96.950712096,163.8,38.416452144
2023-03-12 13:00:00,226.4,74.71573257600001,191.7,29.605902864
2023-03-12 14:00:00,225.6,32.023171584,199.2,12.689093376
2023-03-12 15:00:00,225.2,26.415915839999997,215.1,10.467233759999996
2023-03-12 16:00:00,224.4,2.537568288,201.3,1.005504432
2023-03-12 17:00:00,219.2,0.0,188.4,0.0
2023-03-12 18:00:00,222.4,0.0,181.2,0.0
2023-03-12 19:00:00,224.0,0.0,163.8,0.0
2023-03-12 20:00:00,225.2,0.0,153.9,0.0
2023-03-12 21:00:00,225.6,0.0,149.7,0.0
2023-03-12 22:00:00,224.8,0.0,158.1,0.0
2023-03-12 23:00:00,226.0,0.0,175.5,0.0
2023-03-13 00:00:00,257.6,0.0,279.6,0.0
2023-03-13 01:00:00,291.6,0.0,308.4,0.0
2023-03-13 02:00:00,309.6,0.0,314.7,0.0
2023-03-13 03:00:00,311.6,0.0,198.0,0.0
2023-03-13 04:00:00,314.8,0.0,183.0,0.0
2023-03-13 05:00:00,325.2,0.0,183.6,0.0
2023-03-13 06:00:00,320.8,0.2720609279999999,179.4,0.1078033919999999
2023-03-13 07:00:00,289.6,1.992446208,291.9,0.7895013120000001
2023-03-13 08:00:00,263.6,6.522460704000001,376.8,2.5845070560000005
2023-03-13 09:00:00,288.4,6.432440543999999,384.9,2.548836816
2023-03-13 10:00:00,286.0,6.522460704000001,310.2,2.5845070560000005
2023-03-13 11:00:00,277.2,8.787968064000001,244.2,3.4822080960000004
2023-03-13 12:00:00,280.8,10.056252095999998,239.1,3.984762144
2023-03-13 13:00:00,288.8,8.877988224000001,233.4,3.5178783359999994
2023-03-13 14:00:00,282.4,2.44554768,328.2,0.96904152
2023-03-13 15:00:00,306.8,1.54034496,373.5,0.61035744
2023-03-13 16:00:00,300.4,1.177263648,322.2,0.4664874719999999
2023-03-13 17:00:00,315.2,0.0,347.1,0.0
2023-03-13 18:00:00,313.2,0.0,365.4,0.0
2023-03-13 19:00:00,320.0,0.0,288.6,0.0
2023-03-13 20:00:00,308.8,0.0,312.0,0.0
2023-03-13 21:00:00,320.4,0.0,274.8,0.0
2023-03-13 22:00:00,300.4,0.0,236.7,0.0
2023-03-13 23:00:00,323.2,0.0,227.7,0.0
2023-03-14 00:00:00,275.2,0.0,227.7,0.0
2023-03-14 01:00:00,283.2,0.0,222.9,0.0
2023-03-14 02:00:00,302.8,0.0,221.1,0.0
2023-03-14 03:00:00,254.8,0.0,219.0,0.0
2023-03-14 04:00:00,278.4,0.0,221.1,0.0
2023-03-14 05:00:00,292.4,0.0,220.8,0.0
2023-03-14 06:00:00,240.0,0.634142016,217.5,0.2512770239999999
2023-03-14 07:00:00,239.6,10.256296896,233.7,4.064029344
2023-03-14 08:00:00,232.4,22.685080319999997,378.0,8.988900479999998
2023-03-14 09:00:00,242.4,52.683798528,323.7,20.875809792
2023-03-14 10:00:00,246.8,19.735419744,249.6,7.820105615999999
2023-03-14 11:00:00,243.6,39.73289817599999,369.0,15.744051263999998
2023-03-14 12:00:00,264.8,39.856925952,383.1,15.793196928
2023-03-14 13:00:00,296.4,47.438623872,387.0,18.797423808
2023-03-14 14:00:00,290.4,45.99029951999999,380.1,18.223529279999997
2023-03-14 15:00:00,294.4,34.37469820799999,382.8,13.620879312
2023-03-14 16:00:00,284.8,13.347989280000002,391.2,5.28910392
2023-03-14 17:00:00,318.0,0.0,351.3,0.0
2023-03-14 18:00:00,318.0,0.0,354.9,0.0
2023-03-14 19:00:00,304.8,0.0,382.5,0.0
2023-03-14 20:00:00,295.6,0.0,382.2,0.0
2023-03-14 21:00:00,310.4,0.0,374.7,0.0
2023-03-14 22:00:00,314.0,0.0,369.6,0.0
2023-03-14 23:00:00,294.8,0.0,363.6,0.0
